esg_text,labels
"SCIENCE  BASED  TARGETS  DRIVING AMBITIOUS CORPORATE CLIMATE ACTION  20 Lenovo Group Limited 2023/24 Environmental, Social and Governance Report  achievement, and progress against the targets in FY 2023/24.",Environment - Waste & Pollutants
"LENOVO EMISSIONS  REDUCTION NEAR-TERM TARGETS  Reduce absolute Scope 1+ ROAD MAP  Hierarchical combination of energy  efficiency, on-site renewable energy STATUS AS OF FY 2023/24  BASE YEAR: FY 2018/19 FY  2029/30  TARGET  ;~> - Scope 2 GHG emissions °  leaa (related to Lenovo’s generation, and renewable energy On-Track .",Environment - Energy
"50%  mM operations) by 50% commodities  Reduce Scope 3 GHG  emissions (value chain) from Reduce product emissions through energy  use of sold products ~35% on efficiency improvements, engaging On-Track !",Environment - Waste & Pollutants
- 35% —T— average for comparable customers to use more renewable energy  products  * Inclusion of climate change requirements  in Supplier Code of Conduct  Reduce Scope 3 GHG * Supplier climate data collected annually  emissions (supply chain) from from subset of suppliers  procured goods and services * Climate change KPIs included in supplier On-Track' - 66.5%  tt 66.5% per million US$ gross ESG scorecards (evaluation process)  profit * Expand supplier program to greater  number of suppliers/ data capabilities  and SBTi level of commitment  * Modal shift to lower carbon modes of  emissions from global logistics transport  operations by 25% per * Optimization of transport planning On-Track !,Environment - Energy
"- 25%  tonne-km of transported  product | Reduce Scope 3 GHG  LENOVO EMISSIONS  REDUCTION LONG-TERM TARGETS  Reduce all GHG emissions by  90% - absolute reduction of  Scope 1, 2 and 3 emissions.",Environment - Waste & Pollutants
"Neutralize remaining 10% of  emissions through carbon  capture, reforestation, or other  means * Increase of vehicle utilization  *« Improvement of vehicle fuel efficiency  ROAD MAP  Above concepts continue drive energy  efficiency at Lenovo sites, for products,  expand supplier program in commitment STATUS AS OF FY 2023/24  BASE YEAR: FY 2018/19  On-Track !",Environment - Waste & Pollutants
FY  2049/50  TARGET  - 90%  ' The Company is in the process of improving input data for this Scope 3 category.,Environment - Waste & Pollutants
The status reported here is the best  available estimate at the time of publication.,Environment - Energy
"In the FY 2024/25 ESG Report, overall supporting data and target status  will reflect any improved input data.",Environment - Energy
"Lenovo Group Limited 2023/24 Environmental, Social and Governance Report 2]  xlpueddy sseiBoid |qy Wa}-6u07 + sjebue] pue sanioalqo ‘soueWOpLeEd SW SOUJOW pajepllosuoD uleyo Ajddns jeqojp sedueWIaAODH |elID0S jeJUsWUOIIAUQ Yoda siyjjnogy siaye] sAWNDeXy  specification prohibits the use of ozone-depleting  substances in its products and manufacturing  processes except in HVAC and fire-suppression  equipment as permitted by law which are managed in  accordance with local regulations, and intentional  releases are prohibited.",Environment - Energy
"The Company’s EMS requires  the release of chemical substances to be reported as  an environmental incident, including unintentional  releases.",Environment - Energy
"During FY 2023/24, there were no reported  incidents of refrigerant releases.",Environment - Energy
"The Company’s  operational processes do not have significant (as  defined by the Company’s SEA process) direct air  emissions such as nitrogen oxides (NOx), sulfur oxides  (SOx), and particulate matter (PM).",Environment - Energy
"In addition, the  Company has no wet chemical or industrial processes  that use volatile organic compounds (VOC) and thus  has no point sources of VOC.",Environment - Energy
Household and cleaning  products that contain small quantities of VOC are  used at some of its facilities but associated fugitive  emissions are minimal and are not quantified.,Environment - Energy
Climate change risks and opportunities and  management  The significant risks and opportunities associated with  climate change are identified and evaluated as part of  two main processes within the Company’s business  management systems.,Environment - Energy
These include its Group Risk  Management and Control (GRMC) process and its  annual significant environmental aspect evaluation.,Environment - Energy
"These two processes are connected, meaning that if  climate change risks are identified in the global risk  registration, they are considered in the environmental  aspects’ analysis - and vice versa.",Environment - Energy
1.,Environment - Energy
"The Company’s formal risk management process  covers all areas of the Company’s strategic,  operational, financial, legal, regulatory and  compliance risks, among which include the risk  of natural catastrophes to the security of people  and operational efficiencies, such as supply chain  disruptions and the risk of non-compliance with  ESG requirements or regulations.",Environment - Water
"Each major  business unit and function is required to identify  risks and assess their impacts on the Company’s  strategy execution, then develop mitigation plans  for select identified risks.",Environment - Energy
This process is  managed by the Company’s Group Risk  Management and Control (GRMC) team.,Environment - Energy
2.,Environment - Energy
"Energy consumption, the associated GHG  emissions, and net-zero targets are identified as  significant environmental aspects and impacts  for the Company.",Environment - Energy
"As such, associated risks and  opportunities are evaluated and prioritized  annually based on its significant aspect  methodology in accordance with the  requirements of the Company’s EMS.",Environment - Energy
"Per these  requirements, climate change is evaluated  relative to its actual and potential influence on  the environment and the business.",Environment - Energy
